rowkey,source_date,location,radius,confidence,mode,satellite,kecamatan,kabupaten,provinsi,created_at,original_id
8ba5910b-34f0-45a0-80e6-669ab9c7a484,2021-04-20 17:36:52,0101000020E6100000A6ED04A036E55C4030F61C60FF200EC0,1125,8,cluster,snpp,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:20.845137,3295594
70b795b3-03d0-411c-8201-f9ce23b74e2b,2021-04-20 17:36:52,0101000020E61000001146FD3FD8D75C409578E51F225A0EC0,1125,8,cluster,snpp,Satui,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:20.845137,3295595
d44b5259-9b07-485b-896c-47f07938abbd,2021-04-20 17:36:52,0101000020E610000021A80120FAE75C4031DE24402CE70BC0,1125,8,cluster,snpp,Kusanhulu,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:20.845137,3295592
dc70469f-532c-41d7-a1ee-a2914e1e5e13,2021-04-20 17:36:52,0101000020E6100000A9F80140FCCE5C40A0411A80D38C07C0,1125,8,cluster,snpp,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 20:42:20.845137,3295591
5088cc8a-b0b8-409a-859d-0ce4b7054d13,2021-04-20 17:36:52,0101000020E610000054FC0020BE3D5D402634CD64CDE2D3BF,1280,8,cluster,snpp,Sebilu,Kutai Kartanegara,Kalimantan Timur,2021-04-20 20:42:20.845137,3295588
f2d23590-f496-4f36-8ce5-8321d332c389,2021-04-20 17:36:52,0101000020E6100000F9C20180E5B05C4069B5979FE1AEF4BF,1125,8,cluster,snpp,Montallat,Barito Utara,Kalimantan Tengah,2021-04-20 20:42:20.845137,3295589
affb8f52-80c8-4285-aa12-4b695463dcb6,2021-04-20 17:36:52,0101000020E6100000E4C8FB1F7D465C40B0A63661901EF5BF,1125,8,cluster,snpp,Sanaman Mantikei,Katingan,Kalimantan Tengah,2021-04-20 20:42:20.845137,3295590
950b9f2c-e179-4a74-8c8c-8a6975124374,2021-04-20 17:36:52,0101000020E61000001983FBBFF2515A40946357FF8C0706C0,1125,8,cluster,snpp,Pampangan,Ogan Komering Ilir,Sumatera Selatan,2021-04-20 20:42:20.845137,3295575
3d8e9ef4-f0e0-4231-9759-0e87ab48849e,2021-04-20 17:36:52,0101000020E610000094FEFBDF53F059403E9E6DA086F00DC0,1125,8,cluster,snpp,Merapi,Lahat,Sumatera Selatan,2021-04-20 20:42:20.845137,3295576
80977298-d945-4d05-88cb-7e27ea0c74ea,2021-04-20 17:36:52,0101000020E610000042CEFBFFB8965A4062B908004CBD18C0,1125,8,cluster,snpp,Cikande,Serang,Banten,2021-04-20 20:42:20.845137,3295578
08a02477-572c-4628-8da1-94cdb64b9d46,2021-04-20 17:36:52,0101000020E6100000CB4BFE27DFD45A403C5F1EF839DF18C0,1500,8,cluster,snpp,Rawamerta,Karawang,Jawa Barat,2021-04-20 20:42:20.845137,3295577
35e06241-d123-4581-b9f7-2eccb58a278d,2021-04-20 17:36:52,0101000020E61000009081021093B95A40BC0BCEBFE1C419C0,1280,8,cluster,snpp,Gunungputri,Bogor,Jawa Barat,2021-04-20 20:42:20.845137,3295580
520589c6-91ad-46d5-b61f-dc401f7e3ed4,2021-04-20 17:36:52,0101000020E610000068CF0240D7205B40C792C53F64841AC0,1125,8,cluster,snpp,Suranenggala,Cirebon,Jawa Barat,2021-04-20 20:42:20.845137,3295579
72ffb323-609e-4957-91e5-39e8350416b9,2021-04-20 17:36:52,0101000020E61000001D760040657D5B4092054CE0D6E51BC0,1125,8,cluster,snpp,Banyuputih,Batang,Jawa Tengah,2021-04-20 20:42:20.845137,3295581
ff562e29-88d6-4b2e-ad6f-2e92d177e8f3,2021-04-20 17:36:52,0101000020E61000002658FBBF534C5C40DDDEE29F215720C0,1125,8,cluster,snpp,Tempeh,Lumajang,Jawa Timur,2021-04-20 20:42:20.845137,3295585
ee000f5a-8003-4c78-8b50-2e8ef024db7d,2021-04-20 17:36:52,0101000020E6100000038D04E000195C4043F6CD3FF24D1EC0,1125,8,cluster,snpp,Trowulan,Mojokerto,Jawa Timur,2021-04-20 20:42:20.845137,3295582
5f06357d-cb67-4e04-8ad8-f6f06c30bfd3,2021-04-20 17:36:52,0101000020E6100000C9ACFFEF3F9C5B402D8C3E30912C1EC0,1280,8,cluster,snpp,Srumbung,Magelang,Jawa Tengah,2021-04-20 20:42:20.845137,3295583
93c686ba-5b39-4b39-a661-21954015aa2e,2021-04-20 17:36:52,0101000020E6100000D81A00600BB15B406D09F12F1FA61EC0,1280,8,cluster,snpp,Juwiring,Klaten,Jawa Tengah,2021-04-20 20:42:20.845137,3295584
e9cbb3bf-ab04-451c-ba96-9b93c1c01245,2021-04-20 18:30:53,0101000020E6100000EFB902C0A79E59405EBCDD9A8D38DFBF,1125,8,pixel,noaa20,Rengat,Indragiri Hulu,Riau,2021-04-20 20:42:21.149664,277218
11c3e7ed-c2ab-4602-970b-c003bd769c73,2021-04-20 18:30:53,0101000020E61000009996FD5FDA5A59409112F561410AE1BF,1125,8,pixel,noaa20,Kuatan Mudik,Kuantan Singingi,Riau,2021-04-20 20:42:21.149664,277220
e61c55af-7292-434f-b2cf-218e1e911ff5,2021-04-20 18:30:53,0101000020E6100000A36000C0F55C5940E4A0E7C371E8DEBF,1125,8,pixel,noaa20,Kuatan Tengah,Kuantan Singingi,Riau,2021-04-20 20:42:21.149664,277219
e7b48639-84dd-4f24-a8eb-329567b0b309,2021-04-20 18:30:53,0101000020E6100000E34A0360B8B7594056943B01875FF9BF,1125,8,pixel,noaa20,Mersam,Batanghari,Jambi,2021-04-20 20:42:21.149664,277225
2d29d98a-17f8-4c60-9dca-94c814b148ea,2021-04-20 18:30:53,0101000020E6100000038D04E080C55940B48552416613F5BF,1125,8,pixel,noaa20,Tungkalulu,Tanjung Jabung Barat,Jambi,2021-04-20 20:42:21.149664,277224
8ad87300-feef-4c5e-ae3a-01ef87ee7f1d,2021-04-20 18:30:53,0101000020E61000004C59020072D859400AB7BE40F742F3BF,1125,8,pixel,noaa20,Tungkalilir,Tanjung Jabung Barat,Jambi,2021-04-20 20:42:21.149664,277223
032b1c6f-bcaa-40e0-8439-59b474998b89,2021-04-20 18:30:53,0101000020E6100000EFB902C0E7D75940CD8646C19D05F3BF,1125,8,pixel,noaa20,Tungkalilir,Tanjung Jabung Barat,Jambi,2021-04-20 20:42:21.149664,277222
99eca45a-9db6-4774-8a96-5e7db9e3bd53,2021-04-20 18:30:53,0101000020E6100000FCCDFE1FEBD65940BDA4D6A0D4C3F2BF,1125,8,pixel,noaa20,Tungkalilir,Tanjung Jabung Barat,Jambi,2021-04-20 20:42:21.149664,277221
09ff391a-99ea-4314-92b1-30e1a980a18a,2021-04-20 18:30:53,0101000020E6100000C56E0280A1455940D93F911FD89E01C0,1125,8,pixel,noaa20,Pancung Soal,Pesisir Selatan,Sumatera Barat,2021-04-20 20:42:21.149664,277226
e88f10b5-e0b1-4055-8487-9d37f3f0115b,2021-04-20 18:30:53,0101000020E610000072D8010055005A40B648B97F55E30AC0,1125,8,pixel,noaa20,Talang Ubi,Penukal Abab Lematang Ilir,Sumatera Selatan,2021-04-20 20:42:21.149664,277227
6fb8564e-c00a-452f-9740-f333c0a65cc6,2021-04-20 18:30:53,0101000020E6100000A487040045025A40909B653F20520BC0,1125,8,pixel,noaa20,Rambang Dangku,Muara Enim,Sumatera Selatan,2021-04-20 20:42:21.149664,277228
1b814f8e-365b-4a30-badf-ddc5a3cf5270,2021-04-20 18:30:53,0101000020E61000007317FE5FF7325A4009104FC0C06911C0,1125,8,pixel,noaa20,Negara Batin,Way Kanan,Lampung,2021-04-20 20:42:21.149664,277231
910c64fd-f520-4e74-876d-fcaa0e249504,2021-04-20 18:30:53,0101000020E610000083DF02E00A345A40AF635400294511C0,1125,8,pixel,noaa20,Negara Batin,Way Kanan,Lampung,2021-04-20 20:42:21.149664,277230
0cd03149-69b8-4930-9981-27d135611342,2021-04-20 18:30:53,0101000020E610000028E5FF9F94365A40AB5D34E0031E11C0,1125,8,pixel,noaa20,Pakuan Ratu,Way Kanan,Lampung,2021-04-20 20:42:21.149664,277229
c5dc44d9-f89c-47de-bea8-2d776d039f89,2021-04-20 18:30:53,0101000020E61000007FAD010036945A40D17224C07EC218C0,1125,8,pixel,noaa20,Kibin,Serang,Banten,2021-04-20 20:42:21.149664,277235
c832f41e-5e4e-44d8-bae7-0682b70b1e1b,2021-04-20 18:30:53,0101000020E610000083DF02E04AB05A40FAE905C0F4A518C0,1125,8,pixel,noaa20,Kembangan,Jakarta Barat,Dki Jakarta,2021-04-20 20:42:21.149664,277234
82e57848-89c9-4732-906d-7153bd4545d2,2021-04-20 18:30:53,0101000020E6100000F32A0000DFD45A40E5EFFF5F4CDD18C0,1125,8,pixel,noaa20,Rengasdengklok,Karawang,Jawa Barat,2021-04-20 20:42:21.149664,277233
89957dfa-d66f-4016-aed5-4d8bf401b65a,2021-04-20 18:30:53,0101000020E6100000F3EB03A0BCD45A40F96E4E80BCDE18C0,1125,8,pixel,noaa20,Rengasdengklok,Karawang,Jawa Barat,2021-04-20 20:42:21.149664,277232
b743ed98-a828-4e63-91cb-52393d1f429b,2021-04-20 18:30:53,0101000020E61000003E5DFEBF81B95A40A90CEBDF58C419C0,1125,8,pixel,noaa20,Gunungputri,Bogor,Jawa Barat,2021-04-20 20:42:21.149664,277238
bc45304a-4788-4b24-8662-5f8426e46d2e,2021-04-20 18:30:53,0101000020E6100000D0B6FD9FC1B95A40F7DE0820EFC419C0,1125,8,pixel,noaa20,Gunungputri,Bogor,Jawa Barat,2021-04-20 20:42:21.149664,277237
9f991ab7-c9ab-4496-8f9d-6a8712220051,2021-04-20 18:30:53,0101000020E6100000038D04E0C0205B4002A5FCFF93821AC0,1125,8,pixel,noaa20,Suranenggala,Cirebon,Jawa Barat,2021-04-20 20:42:21.149664,277236
2933fe5b-5332-41e2-a125-b9c13d40e758,2021-04-20 18:30:53,0101000020E61000001B1000A0337D5B4067BF282071E81BC0,1125,8,pixel,noaa20,Banyuputih,Batang,Jawa Tengah,2021-04-20 20:42:21.149664,277239
a664404a-3a12-4f00-8bda-93f7ff835d53,2021-04-20 18:30:53,0101000020E610000098F10060869C5B40DF0419E006291EC0,1125,8,pixel,noaa20,Selo,Boyolali,Jawa Tengah,2021-04-20 20:42:21.149664,277241
7338c9d4-f78f-487d-8115-01b4f39747c5,2021-04-20 18:30:53,0101000020E6100000498D01C08E9C5B403316D19FCB2E1EC0,1125,8,pixel,noaa20,Pakem,Sleman,Di Yogyakarta,2021-04-20 20:42:21.149664,277243
a860c814-03b8-4c79-b884-16601a6453b7,2021-04-20 18:30:53,0101000020E6100000196B03A05F9C5B409089EF1F662E1EC0,1125,8,pixel,noaa20,Pakem,Sleman,Di Yogyakarta,2021-04-20 20:42:21.149664,277242
15eda95c-3821-44c9-89c4-1797c59b3999,2021-04-20 18:30:53,0101000020E6100000A4870400C59C5B40A069ECBF8C291EC0,1125,8,pixel,noaa20,Kemalang,Klaten,Jawa Tengah,2021-04-20 20:42:21.149664,277240
6e13ea5d-56c1-4478-aabf-f38cf35ab3e2,2021-04-20 18:30:53,0101000020E6100000B73302E08E395840B93FCD7FFEE51440,1125,8,pixel,noaa20,Ganda Pura,Bireuen,Aceh,2021-04-20 20:42:21.149664,277213
947a6a54-5a30-44f8-8b5c-dab66e0e1e8b,2021-04-20 18:30:53,0101000020E610000074BCFA5F4B16594098AFC37F57EF0040,1125,8,pixel,noaa20,Bagan Sinembah,Rokan Hilir,Riau,2021-04-20 20:42:21.149664,277214
4e2cb3f5-54f7-4c24-94c8-a48430ef7ff1,2021-04-20 18:30:53,0101000020E6100000C2A20140FE205940C6AABD5F37E2FF3F,1125,8,pixel,noaa20,Bagan Sinembah,Rokan Hilir,Riau,2021-04-20 20:42:21.149664,277215
68318ab3-3223-47e5-9f93-48b654a2b184,2021-04-20 18:30:53,0101000020E6100000F75C01E0F32059400888EEFE1DE6FF3F,1125,8,pixel,noaa20,Bagan Sinembah,Rokan Hilir,Riau,2021-04-20 20:42:21.149664,277216
326cd97c-7e2c-4da8-bd11-643dea59341a,2021-04-20 18:30:53,0101000020E61000000A48FB1F204F5940736469D065A4BC3F,1125,8,pixel,noaa20,Gunung Sahilan,Kampar,Riau,2021-04-20 20:42:21.149664,277217
fce6d56a-299f-4bc0-b277-2dc2de9f3611,2021-04-20 17:36:52,0101000020E6100000038D04E080295E40134120C0B75724C0,1125,8,pixel,snpp,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 20:42:21.149664,277199
6de74793-c0cc-41b5-bfb2-a93d0ebb6272,2021-04-20 17:36:52,0101000020E61000004334FC9F2A295E402B9D17405B5724C0,1125,8,pixel,snpp,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 20:42:21.149664,277200
8c115d53-1deb-4138-a2b9-dc1a615dd68e,2021-04-20 17:36:52,0101000020E6100000FC0CFB7F0DDC5F407A6D99801D57F7BF,1125,8,pixel,snpp,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 20:42:21.149664,277201
f738726d-1630-4617-8405-370f59897908,2021-04-20 17:36:52,0101000020E610000051F1038078E85C4021D58760E2F80CC0,1125,8,pixel,snpp,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:21.149664,277209
837eaadc-819b-4732-940e-a643105b9d96,2021-04-20 17:36:52,0101000020E6100000566201C06FE85C40B705AE9FBCFF0CC0,1125,8,pixel,snpp,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:21.149664,277210
ae173400-10fd-4909-801a-7ef95e7d7951,2021-04-20 17:36:52,0101000020E61000005BFA024036E85C40AAB69BE09BFE0CC0,1125,8,pixel,snpp,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:21.149664,277208
2efb7e19-403f-46b9-84ea-13c6ea35681d,2021-04-20 17:36:52,0101000020E6100000A6ED04A036E55C4030F61C60FF200EC0,1125,8,pixel,snpp,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:21.149664,277211
69b80d0e-9dca-435e-aedb-fd92b2c0aa53,2021-04-20 17:36:52,0101000020E61000001146FD3FD8D75C409578E51F225A0EC0,1125,8,pixel,snpp,Satui,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:21.149664,277212
b7cfacad-ee50-402e-90f4-65a8c6e8ae67,2021-04-20 17:36:52,0101000020E610000021A80120FAE75C4031DE24402CE70BC0,1125,8,pixel,snpp,Kusanhulu,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:21.149664,277207
66886987-3793-4b10-9e6c-44c7753e12be,2021-04-20 17:36:52,0101000020E6100000A9F80140FCCE5C40A0411A80D38C07C0,1125,8,pixel,snpp,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 20:42:21.149664,277206
c47ecd95-2328-4fee-b5eb-fc1cdd78f186,2021-04-20 17:36:52,0101000020E6100000F05EFFBFBB3D5D405C15D14412DCD3BF,1125,8,pixel,snpp,Sebilu,Kutai Kartanegara,Kalimantan Timur,2021-04-20 20:42:21.149664,277203
fa1d6cbe-a0c0-4940-8f26-50f9b3c041f0,2021-04-20 17:36:52,0101000020E6100000B8990280C03D5D40F052C98488E9D3BF,1125,8,pixel,snpp,Sebilu,Kutai Kartanegara,Kalimantan Timur,2021-04-20 20:42:21.149664,277202
6d2759d4-4275-45f3-abf7-b7851a4c4200,2021-04-20 17:36:52,0101000020E6100000F9C20180E5B05C4069B5979FE1AEF4BF,1125,8,pixel,snpp,Montallat,Barito Utara,Kalimantan Tengah,2021-04-20 20:42:21.149664,277204
3ede83e6-6b67-4636-a8d2-ee3c0e222654,2021-04-20 17:36:52,0101000020E6100000E4C8FB1F7D465C40B0A63661901EF5BF,1125,8,pixel,snpp,Sanaman Mantikei,Katingan,Kalimantan Tengah,2021-04-20 20:42:21.149664,277205
389333d8-c681-4104-9991-4b75925fac1b,2021-04-20 17:36:52,0101000020E61000001983FBBFF2515A40946357FF8C0706C0,1125,8,pixel,snpp,Pampangan,Ogan Komering Ilir,Sumatera Selatan,2021-04-20 20:42:21.149664,277182
2c866eef-681a-4142-b471-b71b21ee266b,2021-04-20 17:36:52,0101000020E610000094FEFBDF53F059403E9E6DA086F00DC0,1125,8,pixel,snpp,Merapi,Lahat,Sumatera Selatan,2021-04-20 20:42:21.149664,277183
14ee8d1b-4fda-46c4-a30f-61b9887b7cae,2021-04-20 17:36:52,0101000020E610000042CEFBFFB8965A4062B908004CBD18C0,1125,8,pixel,snpp,Cikande,Serang,Banten,2021-04-20 20:42:21.149664,277188
72d2c05a-3f06-4399-97da-096a53461cc4,2021-04-20 17:36:52,0101000020E6100000357B0340D3D45A401CB83D2054E218C0,1125,8,pixel,snpp,Rawamerta,Karawang,Jawa Barat,2021-04-20 20:42:21.149664,277184
d804e555-ce8d-4e35-b3a1-2d030cb93e9a,2021-04-20 17:36:52,0101000020E61000000A48FB1FE0D45A4033963CE0B2DD18C0,1125,8,pixel,snpp,Rengasdengklok,Karawang,Jawa Barat,2021-04-20 20:42:21.149664,277185
fd21b08e-69a9-49a8-969a-dd437583c099,2021-04-20 17:36:52,0101000020E61000006C19FC3FBFD45A40F061404008DE18C0,1125,8,pixel,snpp,Rengasdengklok,Karawang,Jawa Barat,2021-04-20 20:42:21.149664,277186
f2d68a35-28eb-426b-88e6-4c8943b80be3,2021-04-20 17:36:52,0101000020E61000008152FEFF09D55A40AFCCBE9FD8DE18C0,1125,8,pixel,snpp,Rawamerta,Karawang,Jawa Barat,2021-04-20 20:42:21.149664,277187
3da53a3c-4dff-4038-bdfa-ca5d384d1989,2021-04-20 17:36:52,0101000020E6100000F01F036099B95A40E2B9EFFF80C219C0,1125,8,pixel,snpp,Gunungputri,Bogor,Jawa Barat,2021-04-20 20:42:21.149664,277191
0d738bd6-1acb-41dc-937e-d88d33296d58,2021-04-20 17:36:52,0101000020E61000002FE301C08CB95A40975DAC7F42C719C0,1125,8,pixel,snpp,Gunungputri,Bogor,Jawa Barat,2021-04-20 20:42:21.149664,277190
83a5f130-8f22-44fe-be34-a8112dcc4ab6,2021-04-20 17:36:52,0101000020E610000068CF0240D7205B40C792C53F64841AC0,1125,8,pixel,snpp,Suranenggala,Cirebon,Jawa Barat,2021-04-20 20:42:21.149664,277189
d55f12db-da16-4096-9c15-e9aa273498fc,2021-04-20 17:36:52,0101000020E61000001D760040657D5B4092054CE0D6E51BC0,1125,8,pixel,snpp,Banyuputih,Batang,Jawa Tengah,2021-04-20 20:42:21.149664,277192
67ff7d17-4f30-4bbc-965a-05eec9b0c757,2021-04-20 17:36:52,0101000020E61000002658FBBF534C5C40DDDEE29F215720C0,1125,8,pixel,snpp,Tempeh,Lumajang,Jawa Timur,2021-04-20 20:42:21.149664,277198
7bdeda8d-42b0-4e98-9452-3e3e6aa79eb6,2021-04-20 17:36:52,0101000020E6100000038D04E000195C4043F6CD3FF24D1EC0,1125,8,pixel,snpp,Trowulan,Mojokerto,Jawa Timur,2021-04-20 20:42:21.149664,277193
e01976fe-fc93-4ab8-a6e2-088f389b3550,2021-04-20 17:36:52,0101000020E61000002BB100E0379C5B40DE723780652E1EC0,1125,8,pixel,snpp,Srumbung,Magelang,Jawa Tengah,2021-04-20 20:42:21.149664,277194
5656e221-48bb-405c-96f1-e3603ab29cc2,2021-04-20 17:36:52,0101000020E610000067A8FEFF479C5B407CA545E0BC2A1EC0,1125,8,pixel,snpp,Dukun,Magelang,Jawa Tengah,2021-04-20 20:42:21.149664,277195
166edc15-f529-4bed-829c-ff3739a59619,2021-04-20 17:36:52,0101000020E61000000B6FFF5FEFB05B408B5BFDBF87A61EC0,1125,8,pixel,snpp,Juwiring,Klaten,Jawa Tengah,2021-04-20 20:42:21.149664,277196
3577d2b3-1a7c-44ce-b86c-1410110b2518,2021-04-20 17:36:52,0101000020E6100000A4C6006027B15B404FB7E49FB6A51EC0,1125,8,pixel,snpp,Juwiring,Klaten,Jawa Tengah,2021-04-20 20:42:21.149664,277197
2f85240b-aeb2-4460-8de3-d2003704e263,2021-04-20 17:22:00,0101000020E610000001000020B9295E40000000E0BC5524C0,3000,8,cluster,aqua,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 21:42:20.939983,3295622
070bbe82-7e0f-4bf7-b5c8-bd4be3224935,2021-04-20 17:22:00,0101000020E6100000000000A01DDC5F40000000A0BE57F7BF,3000,8,cluster,aqua,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 21:42:20.939983,3295621
61e6567d-024e-4e14-962f-19b58a2d76a3,2021-04-20 17:22:00,0101000020E610000001000020B9295E40000000E0BC5524C0,3000,8,pixel,aqua,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 21:42:21.210438,277245
ef03298b-eb5c-4ffb-90aa-01e246bb9a7c,2021-04-20 17:22:00,0101000020E6100000000000A01DDC5F40000000A0BE57F7BF,3000,8,pixel,aqua,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 21:42:21.210438,277244
5ae6d751-2360-4493-be87-ea6119e80305,2021-04-21 02:44:00,0101000020E6100000FCFFFFFFA83F5D4000000000BD0A21C0,3000,8,cluster,terra,Alas,Sumbawa,Nusa Tenggara Barat,2021-04-21 04:42:21.778463,3295632
fcd982d0-0018-4105-8a01-f55694385076,2021-04-21 02:44:00,0101000020E6100000020000E09F365D40000000200B7D21C0,3000,8,cluster,terra,Taliwang,Sumbawa Barat,Nusa Tenggara Barat,2021-04-21 04:42:21.778463,3295633
a3834640-6ecd-4d39-9336-1463dbccc998,2021-04-21 02:44:00,0101000020E6100000020000E0910C5D4001000040A9AAFEBF,3000,8,cluster,terra,Tanahgrogot,Paser,Kalimantan Timur,2021-04-21 04:42:21.778463,3295626
db38b3c2-9bfe-4393-9fb6-ce54cad210bb,2021-04-21 02:44:00,0101000020E6100000FFFFFF3F571C5D4000000020ACDE02C0,3000,8,cluster,terra,Tanjungharapan,Paser,Kalimantan Timur,2021-04-21 04:42:21.778463,3295627
64d6cd94-6817-4687-84c5-11ad97765bcd,2021-04-21 02:44:00,0101000020E6100000010000C0A2FE5D40000000604F29EBBF,3000,9,cluster,terra,Mantikulore,Palu,Sulawesi Tengah,2021-04-21 04:42:21.778463,3295624
bf7644bf-0d90-42fd-a020-50915b785188,2021-04-21 02:44:00,0101000020E6100000FDFFFFBFD9355D40010000409D5FF4BF,3414,7,cluster,terra,Balikpapan Kota,Balikpapan,Kalimantan Timur,2021-04-21 04:42:21.778463,3295625
f3444104-ef3f-40b5-975b-a561f6079ee6,2021-04-21 02:44:00,0101000020E6100000010000C018995C40010000800F2208C0,3000,7,cluster,terra,Selat,Kapuas,Kalimantan Tengah,2021-04-21 04:42:21.778463,3295628
5e50c8a9-77ae-4c51-bc45-6a2d97941aae,2021-04-21 02:44:00,0101000020E610000002000080B1265C40000000E0F03E1EC0,3000,8,cluster,terra,Ngoro,Mojokerto,Jawa Timur,2021-04-21 04:42:21.778463,3295631
4484c252-c634-45ab-89d4-7ce6e2d3d259,2021-04-21 02:44:00,0101000020E6100000FFFFFFDFB6285C40000000A071CA1CC0,3000,7,cluster,terra,Benowo,Surabaya,Jawa Timur,2021-04-21 04:42:21.778463,3295629
25996135-1544-422f-80b4-97e6e101cb7b,2021-04-21 02:44:00,0101000020E610000002000080819B5B40000000003BE91CC0,3000,8,cluster,terra,Bawen,Semarang,Jawa Tengah,2021-04-21 04:42:21.778463,3295630
335c5fb7-a914-42ac-90ed-74c981da039f,2021-04-21 02:44:00,0101000020E610000002000080E5345E40000000A09EB5F03F,3000,8,cluster,terra,Baolan,Tolitoli,Sulawesi Tengah,2021-04-21 04:42:21.778463,3295623
609decd0-9722-452c-9033-faa461e434d0,2021-04-21 02:44:00,0101000020E6100000FCFFFFFFA83F5D4000000000BD0A21C0,3000,8,pixel,terra,Alas,Sumbawa,Nusa Tenggara Barat,2021-04-21 04:42:22.173697,277256
798c9667-f847-4c3c-aa10-0eb3ab1bfb47,2021-04-21 02:44:00,0101000020E6100000020000E09F365D40000000200B7D21C0,3000,8,pixel,terra,Taliwang,Sumbawa Barat,Nusa Tenggara Barat,2021-04-21 04:42:22.173697,277257
663a6ed5-a405-4bd8-9d0f-dbcb1fb179bd,2021-04-21 02:44:00,0101000020E6100000020000E0910C5D4001000040A9AAFEBF,3000,8,pixel,terra,Tanahgrogot,Paser,Kalimantan Timur,2021-04-21 04:42:22.173697,277250
58855198-a922-467b-9b78-3826ca0be201,2021-04-21 02:44:00,0101000020E6100000FFFFFF3F571C5D4000000020ACDE02C0,3000,8,pixel,terra,Tanjungharapan,Paser,Kalimantan Timur,2021-04-21 04:42:22.173697,277251
b34393ac-bbb0-4c0f-9613-657f12eee6e8,2021-04-21 02:44:00,0101000020E6100000010000C0A2FE5D40000000604F29EBBF,3000,9,pixel,terra,Mantikulore,Palu,Sulawesi Tengah,2021-04-21 04:42:22.173697,277247
970be0fa-3471-4e29-b76b-24b8d5cad437,2021-04-21 02:44:00,0101000020E6100000FEFFFF1F2E365D4001000040A462F4BF,3000,7,pixel,terra,Balikpapan Kota,Balikpapan,Kalimantan Timur,2021-04-21 04:42:22.173697,277248
193c79fe-d8af-430a-8846-bb266ad63c55,2021-04-21 02:44:00,0101000020E6100000FDFFFF5F85355D4000000040965CF4BF,3000,8,pixel,terra,Balikpapan Kota,Balikpapan,Kalimantan Timur,2021-04-21 04:42:22.173697,277249
892a43ab-c9bb-4a6c-9382-b7cc92a5b57a,2021-04-21 02:44:00,0101000020E6100000010000C018995C40010000800F2208C0,3000,7,pixel,terra,Selat,Kapuas,Kalimantan Tengah,2021-04-21 04:42:22.173697,277252
55512e7c-3f1d-431a-a215-8e1463a5a621,2021-04-21 02:44:00,0101000020E610000002000080B1265C40000000E0F03E1EC0,3000,8,pixel,terra,Ngoro,Mojokerto,Jawa Timur,2021-04-21 04:42:22.173697,277255
1004e021-1782-4d36-be0b-7ed0a1f4fd84,2021-04-21 02:44:00,0101000020E6100000FFFFFFDFB6285C40000000A071CA1CC0,3000,7,pixel,terra,Benowo,Surabaya,Jawa Timur,2021-04-21 04:42:22.173697,277253
df9599d8-9ea2-4801-b58f-f33aadaaba5f,2021-04-21 02:44:00,0101000020E610000002000080819B5B40000000003BE91CC0,3000,8,pixel,terra,Bawen,Semarang,Jawa Tengah,2021-04-21 04:42:22.173697,277254
5ef4ab2a-5c37-4715-9e5b-eabfd08b8c8e,2021-04-21 02:44:00,0101000020E610000002000080E5345E40000000A09EB5F03F,3000,8,pixel,terra,Baolan,Tolitoli,Sulawesi Tengah,2021-04-21 04:42:22.173697,277246
73400683-8756-435e-b673-29eeace323b9,2021-04-21 04:35:30,0101000020E61000008152FEFF89296040C1BD3AE01D5507C0,1125,7,cluster,snpp,Seram Utara,Maluku Tengah,Maluku,2021-04-21 06:42:22.060374,3295644
aa396576-8a3b-4b81-942e-6a879518d580,2021-04-21 04:35:30,0101000020E6100000952500206329604045C05BFF324807C0,1125,7,cluster,snpp,Seram Utara,Maluku Tengah,Maluku,2021-04-21 06:42:22.060374,3295645
3e5ef52c-9823-4702-b089-4e3bee9348dd,2021-04-21 04:35:30,0101000020E610000056A1FD1F92806040513682E0338AF4BF,1125,8,cluster,snpp,Teminabuan,Sorong Selatan,Papua Barat,2021-04-21 06:42:22.060374,3295646
b6f1c4d5-991b-4b7a-bc7b-90ac18754e12,2021-04-21 04:35:30,0101000020E610000036200040E7DB5F407F654A90B656F7BF,1280,8,cluster,snpp,Obi,Halmahera Selatan,Maluku Utara,2021-04-21 06:42:22.060374,3295649
